proto,ts,srcIP,srcPrt,dstIP,dstPrt,flowduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fipt,total_bipt,min_fipt,min_bipt,max_fipt,max_bipt,mean_fipt,mean_bipt,std_fipt,std_bipt,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowBytesPerSecond,mean_flowpktl,std_flowpktl,mean_flowipt,std_flowipt,flow_fin,flow_syn,flow_rst,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,label,Ataque
UDP,1597741144,10.10.10.39,7078,192.168.1.127,18234,69.416569,3158,3278,675508,700916,62,66,214,214,213.903732,213.82428,3.82458,5.029871,69.41107,69.41602,9e-06,0.0,0.857525,2.180034,0.021986,0.021183,0.03429,0.040492,0,0,0,0,568136,589464,45.493458,47.222157,19828.46484,213.863269,4.479005,0.017854,0.024791,0,0,0,0,0,0,0,1.037613,0,0
UDP,1597741144,10.10.10.39,7079,192.168.1.127,18235,66.181139,25,31,4238,3106,62,66,230,142,169.520004,100.19355,82.302856,36.248604,66.181139,65.780035,0.100035,0.0,6.060032,5.00402,2.757547,2.192668,2.28758,2.346159,0,0,0,0,3388,2052,0.377751,0.468411,110.96817,131.142857,69.870384,1.643704,2.021338,0,0,0,0,0,0,0,0.732893,0,0
UDP,1597740579,10.10.10.22,5060,192.168.1.127,5060,670.173227,128,54,44589,32279,46,464,1398,968,348.351562,597.759277,421.905494,134.670938,670.173224,621.714048,0.000491,0.035819,10.029586,60.029583,5.276955,11.730453,3.953086,16.175745,0,0,0,0,40237,30443,0.190995,0.080576,114.6987,422.351648,378.497711,4.089769,3.923143,0,0,0,0,0,0,0,0.723923,0,0
UDP,1597740666,10.10.10.22,7078,192.168.1.127,30900,139.591786,6940,5265,1484856,1126134,62,66,214,214,213.956192,213.890594,2.580165,3.969512,139.591786,107.503244,1e-05,0.0,0.592514,1.040042,0.020117,0.020422,0.013545,0.022397,0,0,0,0,1248896,947124,49.716393,37.717117,18704.4668,213.927898,3.253122,0.015515,0.012258,0,0,0,0,0,0,0,0.758413,0,0
UDP,1597740666,10.10.10.22,7079,192.168.1.127,30901,137.041315,41,45,7414,4662,62,66,230,142,180.829269,103.599998,77.388599,36.445725,137.041315,105.713537,0.120207,0.0,6.060028,5.000865,3.426033,2.40258,2.380765,2.406116,0,0,0,0,6020,3132,0.29918,0.328368,88.119408,140.418605,70.790573,2.161463,2.270196,0,0,0,0,0,0,0,0.62881,0,0
UDP,1597740825,10.10.10.22,7078,192.168.1.127,22880,69.725951,3449,2605,737782,667294,62,66,214,374,213.911865,256.158936,3.65973,70.973444,69.725951,69.667326,9e-06,0.0,0.602707,2.059988,0.020222,0.026754,0.015584,0.046922,0,0,0,0,620516,578724,49.465084,37.36055,20151.40625,232.090519,51.110165,0.015737,0.013749,0,0,0,0,0,0,0,0.90446,0,0
UDP,1597740825,10.10.10.22,7079,192.168.1.127,22881,66.155968,28,37,4424,3526,62,66,230,142,158.0,95.297295,84.664042,34.999099,66.155969,65.697354,0.137744,0.0,6.059995,5.001711,2.450221,1.824926,2.305036,2.286791,0,0,0,0,3472,2268,0.423242,0.559284,120.170563,122.307692,68.499298,1.46808,1.995247,0,0,0,0,0,0,0,0.797016,0,0
UDP,1597740950,10.10.10.22,7078,192.168.1.127,16594,113.575403,5497,3368,1176054,721456,62,66,214,374,213.944702,214.20903,2.899053,9.243125,113.575403,81.853893,1e-05,0.0,0.889504,3.780086,0.020665,0.024311,0.021602,0.099126,0,0,0,0,989156,606944,48.399567,29.654308,16707.05078,214.045121,6.138426,0.016793,0.018216,0,0,0,0,0,0,0,0.613455,0,0
UDP,1597740950,10.10.10.22,7079,192.168.1.127,16595,109.165096,36,40,6264,3952,62,66,230,142,174.0,98.800003,80.319363,35.859555,109.165097,80.706437,0.110019,0.0,6.069874,5.000767,3.119003,2.069396,2.389039,2.355827,0,0,0,0,5040,2592,0.329776,0.366417,93.583023,134.421053,71.469391,1.916006,2.230683,0,0,0,0,0,0,0,0.630907,0,0
UDP,1597741086,10.10.10.22,7078,192.168.1.127,30488,60.32357,1791,2840,382970,607184,62,66,214,214,213.830261,213.79718,5.077962,5.403454,60.272052,60.323105,9e-06,0.0,4.761574,2.120117,0.033672,0.021248,0.169054,0.043186,0,0,0,0,322076,510624,29.689888,47.079441,16414.04883,213.809976,5.279423,0.023871,0.105517,0,0,0,0,0,0,0,1.585461,0,0
UDP,1597741086,10.10.10.22,7079,192.168.1.127,30489,55.673116,26,35,3964,3242,62,66,230,142,152.461533,92.628571,85.40971,34.078703,55.611723,55.672748,0.151321,0.0,6.060358,5.000404,2.224469,1.637434,2.246472,2.213717,0,0,0,0,3080,2052,0.467012,0.62867,129.434113,118.131148,67.732681,1.181749,1.809862,0,0,0,0,0,0,0,0.817861,0,0
UDP,1597741194,10.10.10.22,7078,192.168.1.127,16842,15.149144,685,652,146286,138952,62,66,214,214,213.556198,213.116562,8.207211,11.2573,15.149144,15.147541,1e-05,0.0,0.566629,0.985983,0.022148,0.023268,0.050709,0.048401,0,0,0,0,122996,116784,45.217075,43.038734,18828.6543,213.34181,9.812493,0.019105,0.03794,0,0,0,0,0,0,0,0.949865,0,0
UDP,1597741194,10.10.10.22,7079,192.168.1.127,16843,14.908356,18,26,2124,1964,62,66,230,142,118.0,75.53846,81.49197,19.954409,14.908356,10.692229,0.170187,0.0,2.778479,5.034295,0.876962,0.427689,0.898127,0.992213,0,0,0,0,1512,1080,1.207377,1.743988,274.208649,92.909091,57.471458,0.374894,0.711382,0,0,0,0,0,0,0,0.92467,0,0
UDP,1597740608,10.10.10.34,5060,192.168.1.127,5060,670.079604,109,39,27035,24782,46,466,1398,963,248.027527,635.435913,333.816322,144.006907,670.079602,599.027944,0.000504,7.2e-05,10.030973,60.032429,6.204441,15.763893,3.931933,21.225132,0,0,0,0,23329,23456,0.162667,0.058202,77.32962,350.114865,341.403046,5.218289,4.051873,0,0,0,0,0,0,0,0.916664,0,0
UDP,1597740656,10.10.10.34,7078,192.168.1.127,16408,353.843022,16847,16147,3604954,3454882,62,66,214,214,213.981949,213.964325,1.656092,2.267116,353.843022,324.238827,9e-06,0.0,3.980372,0.654772,0.021005,0.020082,0.046203,0.007196,0,0,0,0,3032156,2905884,47.611507,45.633228,19951.88672,213.973328,1.978827,0.016441,0.033674,0,0,0,0,0,0,0,0.958371,0,0
UDP,1597740656,10.10.10.34,7079,192.168.1.127,16409,352.642653,82,88,16844,10768,62,66,230,142,205.414627,122.36364,59.744715,32.318168,352.642653,320.765409,0.090032,0.0,6.121615,5.00082,4.353613,3.686959,1.977736,2.143826,0,0,0,0,14056,7776,0.23253,0.249544,78.300224,162.423529,63.09425,3.154897,2.179999,0,0,0,0,0,0,0,0.639278,0,0
UDP,1597741022,10.10.10.34,7078,192.168.1.127,5046,59.397481,2805,2758,599966,589636,62,66,214,214,213.891617,213.791153,4.058025,5.483106,59.397481,59.372238,1e-05,0.0,2.074903,0.939856,0.021183,0.021535,0.043656,0.028006,0,0,0,0,504596,495864,47.224224,46.432945,20027.81836,213.841812,4.817354,0.01743,0.031464,0,0,0,0,0,0,0,0.982782,0,0
UDP,1597741022,10.10.10.34,7079,192.168.1.127,5047,55.764038,26,35,3964,3242,62,66,230,142,152.461533,92.628571,85.40971,34.078703,55.094715,55.763524,0.080123,0.0,6.059964,5.000598,2.203789,1.640104,2.212739,2.212384,0,0,0,0,3080,2052,0.46625,0.627645,129.223068,118.131148,67.732681,1.225567,1.793055,0,0,0,0,0,0,0,0.817861,0,0
UDP,1597741144,10.10.10.34,7078,192.168.1.127,15058,69.414144,3302,3130,706324,669244,62,66,214,214,213.907928,213.815979,3.740281,5.147303,69.414144,69.409161,9e-06,0.0,2.169896,1.439963,0.021028,0.022183,0.044214,0.041292,0,0,0,0,594056,562824,47.569553,45.091675,19816.82617,213.863184,4.480397,0.016726,0.032677,0,0,0,0,0,0,0,0.947503,0,0
UDP,1597741144,10.10.10.34,7079,192.168.1.127,15059,66.173776,28,37,4424,3526,62,66,230,142,158.0,95.297295,84.664042,34.999099,66.173776,65.732107,0.099945,0.0,6.058955,5.005325,2.450881,1.825892,2.305217,2.286056,0,0,0,0,3472,2268,0.423128,0.559134,120.138222,122.307692,68.499298,1.396292,1.953771,0,0,0,0,0,0,0,0.797016,0,0
UDP,1597740593,10.10.10.38,5060,192.168.1.127,5060,720.077682,127,50,30972,32484,46,419,1396,962,243.874008,649.679993,289.847823,176.873464,720.077682,693.166512,8e-05,0.010987,10.008884,60.032108,5.714902,14.146255,4.315595,18.919977,0,0,0,0,26654,30784,0.17637,0.069437,88.123825,358.508475,320.035217,4.501399,4.339568,0,0,0,0,0,0,0,1.048818,0,0
UDP,1597740665,10.10.10.38,7078,192.168.1.127,23222,107.550281,5286,5317,1130900,1137262,62,66,214,214,213.94249,213.891663,2.956337,3.950065,107.550281,107.5181,1.2e-05,0.0,1.030724,0.893661,0.02035,0.020225,0.025478,0.013255,0,0,0,0,951176,956484,49.149105,49.437344,21089.31641,213.917005,3.490129,0.015545,0.019425,0,0,0,0,0,0,0,1.005626,0,0
UDP,1597740665,10.10.10.38,7079,192.168.1.127,23223,105.921508,35,45,6034,4662,62,66,230,142,172.399994,103.599998,80.90779,36.445725,104.170541,105.921154,0.029894,0.0,6.059933,5.000946,3.063839,2.407299,2.392456,2.40325,0,0,0,0,4844,3132,0.330433,0.424843,100.980438,133.7,68.82383,1.950411,2.157584,0,0,0,0,0,0,0,0.772622,0,0
UDP,1597740825,10.10.10.38,7078,192.168.1.127,6720,101.207687,3360,3397,950256,726382,62,66,374,214,282.814301,213.830444,79.403935,4.941064,101.207687,69.680691,1.2e-05,0.0,2.054008,1.233928,0.03013,0.020518,0.051428,0.022552,0,0,0,0,836016,610884,33.199059,33.564644,16566.31055,248.133491,65.854889,0.02141,0.037616,0,0,0,0,0,0,0,0.764407,0,0
UDP,1597740825,10.10.10.38,7079,192.168.1.127,6721,98.2872,33,35,5742,3386,62,66,230,142,174.0,96.742859,80.423877,35.443694,98.287199,66.242944,0.009861,0.0,6.059873,5.000261,3.071475,1.948322,2.370332,2.302654,0,0,0,0,4620,2196,0.335751,0.356099,92.870689,134.235294,72.386635,1.833709,2.178981,0,0,0,0,0,0,0,0.58969,0,0
UDP,1597740950,10.10.10.38,7078,192.168.1.127,9272,82.017715,3371,4047,723170,865482,62,66,374,214,214.52684,213.857666,10.591866,4.527229,81.992435,82.017271,1.2e-05,0.0,4.002991,0.92502,0.02433,0.020271,0.104057,0.016416,0,0,0,0,608556,727884,41.100876,49.342999,19369.62109,214.161769,7.890838,0.018575,0.071341,0,0,0,0,0,0,0,1.196789,0,0
UDP,1597740950,10.10.10.38,7079,192.168.1.127,9273,80.92548,29,38,4822,3812,62,66,230,142,166.275864,100.315788,82.959069,36.157393,77.549299,80.925168,0.160068,0.0,6.059889,5.000546,2.769618,2.187167,2.361795,2.366002,0,0,0,0,3836,2520,0.358354,0.469568,106.69075,128.865672,68.824966,1.721046,2.091427,0,0,0,0,0,0,0,0.790543,0,0
UDP,1597741086,10.10.10.38,7078,192.168.1.127,6004,91.938465,4438,1769,949428,377990,62,66,214,214,213.931503,213.674393,3.226384,6.844278,91.938465,60.29466,1.4e-05,0.0,2.101377,4.079988,0.020721,0.034103,0.036479,0.149874,0,0,0,0,798536,317844,48.27142,19.241131,14438.11328,213.858225,4.560816,0.01738,0.031621,0,0,0,0,0,0,0,0.398124,0,0
UDP,1597741086,10.10.10.38,7079,192.168.1.127,6005,87.608157,31,33,5282,3102,62,66,230,142,170.3871,94.0,81.710741,34.626579,87.608157,55.934561,0.069843,0.0,6.060452,5.000389,2.920272,1.747955,2.365006,2.240341,0,0,0,0,4228,1980,0.353848,0.376677,95.698853,131.0,72.586678,1.711984,2.124386,0,0,0,0,0,0,0,0.587278,0,0
UDP,1597741194,10.10.10.38,7078,192.168.1.127,12288,15.207346,684,623,146072,132746,62,66,214,214,213.555557,213.075439,8.2132,11.515086,15.207346,15.174672,1.2e-05,0.0,1.2742,0.883629,0.022266,0.024397,0.058784,0.041971,0,0,0,0,122816,111564,44.978264,40.967045,18334.42773,213.326702,9.924042,0.019555,0.050216,0,0,0,0,0,0,0,0.908771,0,0
UDP,1597741194,10.10.10.38,7079,192.168.1.127,12289,14.967064,17,24,2062,1824,62,66,230,142,121.294121,76.0,82.755486,20.700767,14.967064,10.889641,0.01667,0.0,2.777003,5.006643,0.935441,0.473463,0.92357,1.040657,0,0,0,0,1484,1008,1.135827,1.603521,259.636749,94.780488,59.128468,0.407817,0.74683,0,0,0,0,0,0,0,0.884578,0,0
TCP,1597743528,192.168.1.127,22,5.107.58.126,29495,971.136967,77,106,12142,11176,54,54,938,170,157.688309,105.43396,173.726669,57.900903,970.982448,971.022656,4.5e-05,0.000796,20.118267,19.962515,12.776085,9.247835,8.47813,9.073447,60,47,0,0,1540,2120,0.079289,0.10915,24.011032,127.420765,123.313919,10.057944,9.322563,0,0,0,183,0,0,0,0.920441,0,0
TCP,1597743646,156.96.128.222,43602,192.168.1.127,443,0.093109,2,1,108,54,54,54,54,54,54.0,54.0,0.0,0.0,0.093109,0.0,0.093109,0.0,0.093109,0.0,0.093109,0.0,0.0,0.0,0,0,0,0,40,20,21.480171,10.740086,1739.893799,54.0,0.0,0.04656,0.06583,0,1,2,1,0,0,0,0.5,0,0
TCP,1597743971,137.74.119.50,46400,192.168.1.127,22,0.12096,12,12,1513,2305,66,66,506,1146,126.083336,192.083328,122.774337,310.598976,0.12096,0.109955,8e-06,4.5e-05,0.018247,0.017692,0.010996,0.009996,0.006051,0.005803,7,5,0,0,392,392,99.206352,99.206352,31564.1543,159.083333,233.418259,0.006027,0.006564,2,2,0,23,0,0,0,1.523463,0,0
TCP,1597744197,85.209.0.100,46716,192.168.1.127,22,4.441479,4,2,272,181,66,74,74,107,68.0,90.5,4.0,23.334524,4.441479,0.052242,0.041439,0.052242,4.347638,0.052242,1.480493,0.052242,2.483027,0.0,0,1,0,0,136,72,0.900601,0.4503,101.99305,75.5,15.921683,0.890462,1.932739,0,2,1,5,0,0,0,0.665441,0,0
TCP,1597744201,85.209.0.100,10440,192.168.1.127,22,13.444903,15,12,2074,2305,66,66,946,1146,138.266663,192.083328,224.58834,310.598976,13.444903,13.405525,8.3e-05,4.3e-05,8.5142,8.551985,0.96035,1.218684,2.303855,2.580202,6,5,0,0,488,392,1.115664,0.892532,325.699646,162.185185,262.14032,0.518123,1.731277,2,2,0,26,0,0,0,1.111379,0,0
TCP,1597744201,85.209.0.100,10446,192.168.1.127,22,13.445233,15,12,2074,2305,66,66,946,1146,138.266663,192.083328,224.58834,310.598976,13.445234,13.406279,2.1e-05,1e-05,8.514688,8.5524,0.960374,1.218753,2.303389,2.579641,6,5,0,0,488,392,1.115637,0.89251,325.69165,162.185185,262.14032,0.518133,1.730959,2,2,0,26,0,0,0,1.111379,0,0
TCP,1597744237,213.175.54.46,40716,192.168.1.127,22,0.229936,12,12,1513,2305,66,66,506,1146,126.083336,192.083328,122.774337,310.598976,0.229936,0.208053,7e-06,7.4e-05,0.041038,0.036651,0.020903,0.018914,0.01171,0.011867,7,5,0,0,392,392,52.188461,52.188461,16604.62891,159.083333,233.418259,0.010616,0.012865,2,2,0,23,0,0,0,1.523463,0,0
TCP,1597744413,51.83.251.120,45858,192.168.1.127,22,0.193578,12,12,1513,2305,66,66,506,1146,126.083336,192.083328,122.774337,310.598976,0.193578,0.174437,8e-06,6.4e-05,0.028907,0.026938,0.017598,0.015858,0.009311,0.009482,7,5,0,0,392,392,61.990513,61.990513,19723.31445,159.083333,233.418259,0.00907,0.010581,2,2,0,23,0,0,0,1.523463,0,0
UDP,1597743528,192.168.1.127,28446,10.10.10.39,7078,301.958592,14940,15051,3197058,3215454,116,58,214,214,213.993179,213.637238,0.802437,7.514236,301.950386,301.939172,0.016879,1e-06,3.170092,0.463394,0.020212,0.020062,0.025773,0.014842,0,0,0,0,2689098,2703720,49.476982,49.844582,21236.39453,213.814544,5.356103,0.015577,0.019282,0,0,0,0,0,0,0,1.005754,0,0
UDP,1597743529,10.10.10.39,7079,192.168.1.127,28447,299.170383,68,78,14128,9780,62,66,230,142,207.764709,125.384613,57.354127,30.592941,296.869317,299.170348,0.028667,1.3e-05,6.110051,5.001018,4.430885,3.885329,1.972573,2.034712,0,0,0,0,11816,7128,0.227295,0.260721,79.91433,163.753425,60.969585,3.251167,2.13885,0,0,0,0,0,0,0,0.692242,0,0
UDP,1597743529,10.10.10.34,5060,192.168.1.127,5060,980.085957,132,33,23706,20931,46,492,1395,816,179.590912,634.272705,298.009033,94.981338,980.085961,899.144665,0.000434,4.5e-05,10.01582,60.043556,7.481572,28.09827,3.398625,25.920485,0,0,0,0,19218,19809,0.134682,0.033671,45.543964,270.527273,325.543945,6.618809,3.75317,0,0,0,0,0,0,0,0.882941,0,0
UDP,1597743529,10.10.10.22,5060,192.168.1.127,5060,985.209596,154,55,40154,35806,46,463,1420,968,260.740265,651.018188,360.339281,127.002842,985.209596,971.599769,0.000505,4.8e-05,17.996471,60.031925,6.439279,17.992588,4.123171,23.456209,0,0,0,0,34918,33936,0.156312,0.055826,77.100342,363.444976,359.687622,5.069834,4.317531,0,0,0,0,0,0,0,0.891717,0,0
UDP,1597743530,10.10.10.39,5060,192.168.1.127,5060,980.135234,127,28,19006,17394,46,464,1396,816,149.653549,621.214294,252.548886,94.760657,980.135231,900.447701,0.000474,0.00029,10.017588,60.034302,7.778851,33.349915,3.644818,26.809677,0,0,0,0,14688,16442,0.129574,0.028567,37.137733,234.83871,294.764221,6.51706,4.258736,0,0,0,0,0,0,0,0.915185,0,0
UDP,1597743533,10.10.10.38,5060,192.168.1.127,5060,980.244481,140,60,31816,38266,46,483,1397,813,227.257141,637.766663,334.672237,94.831585,980.244481,901.86297,0.000503,4.6e-05,43.284725,60.043587,7.052119,15.285813,4.981525,23.40201,0,0,0,0,27056,36226,0.142822,0.061209,71.494408,350.41,341.273926,5.564869,4.992229,0,0,0,0,0,0,0,1.202728,0,0
UDP,1597743536,192.168.1.127,8404,108.177.15.127,19302,0.010628,1,1,62,74,62,74,62,74,62.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,40,94.091209,94.091209,12796.40527,68.0,8.485281,0.010628,0.0,0,0,0,0,0,0,0,1.193548,0,0
UDP,1597743536,192.168.1.127,8820,108.177.15.127,19302,0.010358,1,1,62,74,62,74,62,74,62.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,40,96.545067,96.545067,13130.12988,68.0,8.485281,0.010358,0.0,0,0,0,0,0,0,0,1.193548,0,0
UDP,1597743536,10.10.10.22,7078,192.168.1.127,8404,299.837483,14856,14602,3172812,3122768,58,58,214,214,213.571075,213.858917,8.153901,4.447083,299.837483,296.970707,1e-06,6e-06,0.856131,3.439556,0.020184,0.020339,0.016112,0.029644,0,0,0,0,2667708,2626300,49.546841,48.699715,20996.64063,213.713762,6.58422,0.014628,0.013549,0,0,0,0,0,0,0,0.984227,0,0
UDP,1597743536,10.10.10.22,7079,192.168.1.127,8405,296.473032,74,90,14332,10476,62,66,230,142,193.675674,116.400002,69.631536,34.741032,294.087254,296.473006,0.010481,7e-06,6.059834,5.76469,4.028593,3.331157,2.201988,2.302919,0,0,0,0,11816,7416,0.249601,0.303569,83.677086,151.268293,65.712898,2.744065,2.227131,0,0,0,0,0,0,0,0.730952,0,0
UDP,1597743537,172.168.1.33,5060,192.168.1.127,5060,970.139767,98,0,4508,0,46,0,46,0,46.0,0.0,0.0,0.0,970.139772,0.0,9.998739,0.0,10.016972,0.0,10.001441,0.0,0.00383,0.0,0,0,0,0,1176,0,0.101016,0.0,4.646753,46.0,0.0,10.001441,0.00383,0,0,0,0,0,0,0,0.0,0,0
UDP,1597743557,192.168.1.127,10994,108.177.15.127,19302,0.010671,1,1,62,74,62,74,62,74,62.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,40,93.712807,93.712807,12744.94141,68.0,8.485281,0.010671,0.0,0,0,0,0,0,0,0,1.193548,0,0
UDP,1597743557,192.168.1.127,21150,108.177.15.127,19302,0.010564,1,1,62,74,62,74,62,74,62.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,40,94.662453,94.662453,12874.09375,68.0,8.485281,0.010564,0.0,0,0,0,0,0,0,0,1.193548,0,0
UDP,1597743557,192.168.1.127,12400,108.177.15.127,19302,0.010365,1,1,62,74,62,74,62,74,62.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,40,96.478447,96.478447,13121.06836,68.0,8.485281,0.010365,0.0,0,0,0,0,0,0,0,1.193548,0,0
UDP,1597743557,192.168.1.127,5896,108.177.15.127,19302,0.01068,1,1,62,74,62,74,62,74,62.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,40,93.633308,93.633308,12734.12988,68.0,8.485281,0.01068,0.0,0,0,0,0,0,0,0,1.193548,0,0
UDP,1597743566,10.10.10.22,7080,192.168.1.127,12400,13.270307,632,591,134944,125898,62,66,214,214,213.518982,213.025375,8.54389,11.821169,13.266008,13.270284,2e-06,1.2e-05,0.584667,0.965578,0.021024,0.022492,0.026285,0.045329,0,0,0,0,113456,105804,47.625122,44.535519,19656.06445,213.280458,10.257838,0.016349,0.020027,0,0,0,0,0,0,0,0.932965,0,0
UDP,1597743566,10.10.10.22,7081,192.168.1.127,12401,12.125262,17,26,1894,1964,62,66,230,142,111.411766,75.53846,78.90426,19.954409,12.125262,10.705293,0.169659,7e-06,2.73977,4.999571,0.757829,0.428212,0.772025,0.985513,0,0,0,0,1316,1080,1.402032,2.144284,318.17868,89.72093,54.071526,0.317519,0.608855,0,0,0,0,0,0,0,1.036959,0,0
UDP,1597743567,10.10.10.38,7078,192.168.1.127,10994,13.218102,598,605,127668,128894,62,66,214,214,213.491638,213.047928,8.783022,11.684286,13.211756,13.218046,2e-06,1.5e-05,1.201434,1.201397,0.02213,0.021884,0.049698,0.048153,0,0,0,0,107336,108324,45.24099,45.770565,19409.89648,213.268495,10.342402,0.015808,0.035947,0,0,0,0,0,0,0,1.009603,0,0
UDP,1597743567,10.10.10.38,7079,192.168.1.127,10995,12.101435,16,24,1832,1824,62,66,230,142,114.5,76.0,80.423877,20.700767,12.101435,11.217961,0.041743,7e-06,2.739876,5.000231,0.806762,0.487737,0.802494,1.033328,0,0,0,0,1288,1008,1.322157,1.983236,302.112915,91.4,55.724968,0.365766,0.661116,0,0,0,0,0,0,0,0.995633,0,0
